Algoritmo,Base,Repeticao,|D|,|D+|,|D-|,Atributos,|I|,Tempo,Testes,Seed,WRAcc,size,TP,FP,overollSuppP,CoverRedundancyP,DescripRDensity,DescripRDominator,Qg,Chi_Quad,p_value,Lift,DiffSup,K,GrowthRate,OddsRatio,cov,conf,supp,suppP,suppN,
SD-k20-foWRAcc,alon-pn-freq-2,1,62,40,22,2000,4000,0.99,480080,179424673,0.13550988553590013,1.95,23.95,0.15,0.925,0.5454070981210857,0.5128205128205128,0.5,22.35833333333333,21.019550799188952,5.430015411167499E-6,1.542019230769231,0.591931818181818,20.0,Infinity,Infinity,0.3887096774193549,0.9948511166253102,0.3862903225806452,0.5987499999999998,0.006818181818181818
SD-k20-foWRAcc,alon-pn-freq-2,2,62,40,22,2000,4000,0.91,480080,125164703,0.13550988553590013,1.95,23.95,0.15,0.925,0.5454070981210857,0.5128205128205128,0.5,22.35833333333333,21.019550799188952,5.430015411167499E-6,1.542019230769231,0.591931818181818,20.0,Infinity,Infinity,0.3887096774193549,0.9948511166253102,0.3862903225806452,0.5987499999999998,0.006818181818181818
SD-k20-foWRAcc,alon-pn-freq-2,3,62,40,22,2000,4000,0.901,480080,132011827,0.13550988553590013,1.95,23.95,0.15,0.925,0.5454070981210857,0.5128205128205128,0.5,22.35833333333333,21.019550799188952,5.430015411167499E-6,1.542019230769231,0.591931818181818,20.0,Infinity,Infinity,0.3887096774193549,0.9948511166253102,0.3862903225806452,0.5987499999999998,0.006818181818181818
SD-k20-foWRAcc,alon-pn-freq-2,4,62,40,22,2000,4000,0.9,480080,124987441,0.13550988553590013,1.95,23.95,0.15,0.925,0.5454070981210857,0.5128205128205128,0.5,22.35833333333333,21.019550799188952,5.430015411167499E-6,1.542019230769231,0.591931818181818,20.0,Infinity,Infinity,0.3887096774193549,0.9948511166253102,0.3862903225806452,0.5987499999999998,0.006818181818181818
SD-k20-foWRAcc,alon-pn-freq-2,5,62,40,22,2000,4000,0.9,480080,123979721,0.13550988553590013,1.95,23.95,0.15,0.925,0.5454070981210857,0.5128205128205128,0.5,22.35833333333333,21.019550799188952,5.430015411167499E-6,1.542019230769231,0.591931818181818,20.0,Infinity,Infinity,0.3887096774193549,0.9948511166253102,0.3862903225806452,0.5987499999999998,0.006818181818181818
SD-k20-foWRAcc,alon-pn-freq-2,6,62,40,22,2000,4000,0.895,480080,119777719,0.13550988553590013,1.95,23.95,0.15,0.925,0.5454070981210857,0.5128205128205128,0.5,22.35833333333333,21.019550799188952,5.430015411167499E-6,1.542019230769231,0.591931818181818,20.0,Infinity,Infinity,0.3887096774193549,0.9948511166253102,0.3862903225806452,0.5987499999999998,0.006818181818181818
SD-k20-foWRAcc,alon-pn-freq-2,7,62,40,22,2000,4000,0.895,480080,117705823,0.13550988553590013,1.95,23.95,0.15,0.925,0.5454070981210857,0.5128205128205128,0.5,22.35833333333333,21.019550799188952,5.430015411167499E-6,1.542019230769231,0.591931818181818,20.0,Infinity,Infinity,0.3887096774193549,0.9948511166253102,0.3862903225806452,0.5987499999999998,0.006818181818181818
SD-k20-foWRAcc,alon-pn-freq-2,8,62,40,22,2000,4000,0.9,480080,112131119,0.13550988553590013,1.95,23.95,0.15,0.925,0.5454070981210857,0.5128205128205128,0.5,22.35833333333333,21.019550799188952,5.430015411167499E-6,1.542019230769231,0.591931818181818,20.0,Infinity,Infinity,0.3887096774193549,0.9948511166253102,0.3862903225806452,0.5987499999999998,0.006818181818181818
SD-k20-foWRAcc,alon-pn-freq-2,9,62,40,22,2000,4000,0.895,480080,108626351,0.13550988553590013,1.95,23.95,0.15,0.925,0.5454070981210857,0.5128205128205128,0.5,22.35833333333333,21.019550799188952,5.430015411167499E-6,1.542019230769231,0.591931818181818,20.0,Infinity,Infinity,0.3887096774193549,0.9948511166253102,0.3862903225806452,0.5987499999999998,0.006818181818181818
SD-k20-foWRAcc,alon-pn-freq-2,10,62,40,22,2000,4000,0.9,480080,107980007,0.13550988553590013,1.95,23.95,0.15,0.925,0.5454070981210857,0.5128205128205128,0.5,22.35833333333333,21.019550799188952,5.430015411167499E-6,1.542019230769231,0.591931818181818,20.0,Infinity,Infinity,0.3887096774193549,0.9948511166253102,0.3862903225806452,0.5987499999999998,0.006818181818181818
SD-k20-foWRAcc,burczynski-pn-freq-2,1,127,59,68,22283,44566,29.375,7130640,179424673,0.1687426374852749,2.4,45.1,5.85,0.9491525423728814,0.3387199819609907,0.3125,0.55,6.756944444444445,60.60214023806632,8.321121569565549E-15,1.9068937664957737,0.678377367896311,20.0,9.232893462469733,35.65600786713288,0.40118110236220483,0.8858797812854382,0.35511811023622053,0.764406779661017,0.08602941176470585
SD-k20-foWRAcc,burczynski-pn-freq-2,2,127,59,68,22283,44566,29.234,7130640,125164703,0.1687426374852749,2.4,45.1,5.85,0.9491525423728814,0.3387199819609907,0.3125,0.55,6.756944444444445,60.60214023806632,8.321121569565549E-15,1.9068937664957737,0.678377367896311,20.0,9.232893462469733,35.65600786713288,0.40118110236220483,0.8858797812854382,0.35511811023622053,0.764406779661017,0.08602941176470585
SD-k20-foWRAcc,burczynski-pn-freq-2,3,127,59,68,22283,44566,29.251,7130640,132011827,0.1687426374852749,2.4,45.1,5.85,0.9491525423728814,0.3387199819609907,0.3125,0.55,6.756944444444445,60.60214023806632,8.321121569565549E-15,1.9068937664957737,0.678377367896311,20.0,9.232893462469733,35.65600786713288,0.40118110236220483,0.8858797812854382,0.35511811023622053,0.764406779661017,0.08602941176470585
