Algoritmo,Base,Repeticao,|D|,|D+|,|D-|,Atributos,|I|,Tempo,Testes,Seed,WRAcc,size,TP,FP,overoll suppP,Qg,Chi_Quad,p_value,Lift,DiffSup,K,GrowthRate,OddsRatio,cov,conf,supp,suppP,suppN,
SD-k30-foWRAcc,alon-pn-freq-2,1,62,40,22,2000,4000,1.017,480060,179424673,0.13361082206035382,1.7666666666666666,24.8,0.8,0.95,18.83888888888889,20.23254435563645,9.40797257798313E-6,1.5096794871794867,0.5836363636363635,30.0,Infinity,Infinity,0.41290322580645167,0.9739867659222496,0.39999999999999997,0.6199999999999997,0.03636363636363636
SD-k30-foWRAcc,alon-pn-freq-2,2,62,40,22,2000,4000,0.929,480060,125164703,0.13361082206035382,1.7666666666666666,24.8,0.8,0.95,18.83888888888889,20.23254435563645,9.40797257798313E-6,1.5096794871794867,0.5836363636363635,30.0,Infinity,Infinity,0.41290322580645167,0.9739867659222496,0.39999999999999997,0.6199999999999997,0.03636363636363636
SD-k30-foWRAcc,alon-pn-freq-2,3,62,40,22,2000,4000,0.942,480060,132011827,0.13361082206035382,1.7666666666666666,24.8,0.8,0.95,18.83888888888889,20.23254435563645,9.40797257798313E-6,1.5096794871794867,0.5836363636363635,30.0,Infinity,Infinity,0.41290322580645167,0.9739867659222496,0.39999999999999997,0.6199999999999997,0.03636363636363636
SD-k30-foWRAcc,alon-pn-freq-2,4,62,40,22,2000,4000,0.935,480060,124987441,0.13361082206035382,1.7666666666666666,24.8,0.8,0.95,18.83888888888889,20.23254435563645,9.40797257798313E-6,1.5096794871794867,0.5836363636363635,30.0,Infinity,Infinity,0.41290322580645167,0.9739867659222496,0.39999999999999997,0.6199999999999997,0.03636363636363636
SD-k30-foWRAcc,alon-pn-freq-2,5,62,40,22,2000,4000,0.928,480060,123979721,0.13361082206035382,1.7666666666666666,24.8,0.8,0.95,18.83888888888889,20.23254435563645,9.40797257798313E-6,1.5096794871794867,0.5836363636363635,30.0,Infinity,Infinity,0.41290322580645167,0.9739867659222496,0.39999999999999997,0.6199999999999997,0.03636363636363636
SD-k30-foWRAcc,alon-pn-freq-2,6,62,40,22,2000,4000,0.933,480060,119777719,0.13361082206035382,1.7666666666666666,24.8,0.8,0.95,18.83888888888889,20.23254435563645,9.40797257798313E-6,1.5096794871794867,0.5836363636363635,30.0,Infinity,Infinity,0.41290322580645167,0.9739867659222496,0.39999999999999997,0.6199999999999997,0.03636363636363636
SD-k30-foWRAcc,alon-pn-freq-2,7,62,40,22,2000,4000,0.932,480060,117705823,0.13361082206035382,1.7666666666666666,24.8,0.8,0.95,18.83888888888889,20.23254435563645,9.40797257798313E-6,1.5096794871794867,0.5836363636363635,30.0,Infinity,Infinity,0.41290322580645167,0.9739867659222496,0.39999999999999997,0.6199999999999997,0.03636363636363636
SD-k30-foWRAcc,alon-pn-freq-2,8,62,40,22,2000,4000,0.936,480060,112131119,0.13361082206035382,1.7666666666666666,24.8,0.8,0.95,18.83888888888889,20.23254435563645,9.40797257798313E-6,1.5096794871794867,0.5836363636363635,30.0,Infinity,Infinity,0.41290322580645167,0.9739867659222496,0.39999999999999997,0.6199999999999997,0.03636363636363636
SD-k30-foWRAcc,alon-pn-freq-2,9,62,40,22,2000,4000,0.947,480060,108626351,0.13361082206035382,1.7666666666666666,24.8,0.8,0.95,18.83888888888889,20.23254435563645,9.40797257798313E-6,1.5096794871794867,0.5836363636363635,30.0,Infinity,Infinity,0.41290322580645167,0.9739867659222496,0.39999999999999997,0.6199999999999997,0.03636363636363636
SD-k30-foWRAcc,alon-pn-freq-2,10,62,40,22,2000,4000,0.927,480060,107980007,0.13361082206035382,1.7666666666666666,24.8,0.8,0.95,18.83888888888889,20.23254435563645,9.40797257798313E-6,1.5096794871794867,0.5836363636363635,30.0,Infinity,Infinity,0.41290322580645167,0.9739867659222496,0.39999999999999997,0.6199999999999997,0.03636363636363636
SD-k30-foWRAcc,alon-pn-freq-4,1,62,40,22,2000,8000,0.749,480060,179424673,0.086420395421436,1.0,15.1,0.0,1.0,15.1,10.980767807585572,9.307940934400128E-4,1.5499999999999996,0.3775,30.0,Infinity,Infinity,0.24354838709677434,1.0,0.24354838709677434,0.3775,0.0
SD-k30-foWRAcc,alon-pn-freq-4,2,62,40,22,2000,8000,0.745,480060,125164703,0.086420395421436,1.0,15.1,0.0,1.0,15.1,10.980767807585572,9.307940934400128E-4,1.5499999999999996,0.3775,30.0,Infinity,Infinity,0.24354838709677434,1.0,0.24354838709677434,0.3775,0.0
SD-k30-foWRAcc,alon-pn-freq-4,3,62,40,22,2000,8000,0.742,480060,132011827,0.086420395421436,1.0,15.1,0.0,1.0,15.1,10.980767807585572,9.307940934400128E-4,1.5499999999999996,0.3775,30.0,Infinity,Infinity,0.24354838709677434,1.0,0.24354838709677434,0.3775,0.0
SD-k30-foWRAcc,alon-pn-freq-4,4,62,40,22,2000,8000,0.738,480060,124987441,0.086420395421436,1.0,15.1,0.0,1.0,15.1,10.980767807585572,9.307940934400128E-4,1.5499999999999996,0.3775,30.0,Infinity,Infinity,0.24354838709677434,1.0,0.24354838709677434,0.3775,0.0
SD-k30-foWRAcc,alon-pn-freq-4,5,62,40,22,2000,8000,0.744,480060,123979721,0.086420395421436,1.0,15.1,0.0,1.0,15.1,10.980767807585572,9.307940934400128E-4,1.5499999999999996,0.3775,30.0,Infinity,Infinity,0.24354838709677434,1.0,0.24354838709677434,0.3775,0.0
